year|sex|name|n|prop
1889|F|Henry|18|9.51278677088453e-5
1889|F|Hope|18|9.51278677088453e-5
1889|F|Joe|18|9.51278677088453e-5
1889|F|Margaretta|18|9.51278677088453e-5
1889|F|Maye|18|9.51278677088453e-5
1889|F|Selina|18|9.51278677088453e-5
1889|F|Sina|18|9.51278677088453e-5
1889|F|Theo|18|9.51278677088453e-5
1889|F|Theodora|18|9.51278677088453e-5
1889|F|Theresia|18|9.51278677088453e-5
1889|F|Ursula|18|9.51278677088453e-5
1889|F|Bennie|17|8.984298616946502e-5
1889|F|Bernadine|17|8.984298616946502e-5
1889|F|Bulah|17|8.984298616946502e-5
1889|F|Celestine|17|8.984298616946502e-5
1889|F|Corrine|17|8.984298616946502e-5
1889|F|Dessa|17|8.984298616946502e-5
1889|F|Frank|17|8.984298616946502e-5
1889|F|India|17|8.984298616946502e-5
1889|F|Kathryne|17|8.984298616946502e-5
1889|F|Lera|17|8.984298616946502e-5
1889|F|Liddie|17|8.984298616946502e-5
1889|F|Magnolia|17|8.984298616946502e-5
1889|F|Manda|17|8.984298616946502e-5
1889|F|Melinda|17|8.984298616946502e-5
1889|F|Minta|17|8.984298616946502e-5
1889|F|Patricia|17|8.984298616946502e-5
1889|F|Prudence|17|8.984298616946502e-5
1889|F|Reta|17|8.984298616946502e-5
1889|F|Rowena|17|8.984298616946502e-5
1889|F|Sophronia|17|8.984298616946502e-5
1889|F|Sula|17|8.984298616946502e-5
1889|F|Adaline|16|8.455810463008472e-5
1889|F|Aimee|16|8.455810463008472e-5
1889|F|Annis|16|8.455810463008472e-5
1889|F|Clora|16|8.455810463008472e-5
1889|F|Elenora|16|8.455810463008472e-5
1889|F|Elvina|16|8.455810463008472e-5
1889|F|Etha|16|8.455810463008472e-5
1889|F|Faith|16|8.455810463008472e-5
1889|F|Greta|16|8.455810463008472e-5
1889|F|Hellen|16|8.455810463008472e-5
1889|F|Kattie|16|8.455810463008472e-5
1889|F|Magdalene|16|8.455810463008472e-5
1889|F|Neta|16|8.455810463008472e-5
1889|F|Odie|16|8.455810463008472e-5
1889|F|Rachael|16|8.455810463008472e-5
1889|F|Sammie|16|8.455810463008472e-5
1889|F|Aletha|15|7.927322309070442e-5
1889|F|Allene|15|7.927322309070442e-5
1889|F|Amalia|15|7.927322309070442e-5
1889|F|Arrie|15|7.927322309070442e-5
1889|F|Betsy|15|7.927322309070442e-5
1889|F|Buena|15|7.927322309070442e-5
1889|F|Carmela|15|7.927322309070442e-5
1889|F|Dinah|15|7.927322309070442e-5
1889|F|Dulcie|15|7.927322309070442e-5
1889|F|Emmer|15|7.927322309070442e-5
1889|F|Florine|15|7.927322309070442e-5
1889|F|Frona|15|7.927322309070442e-5
1889|F|Glennie|15|7.927322309070442e-5
1889|F|Hazle|15|7.927322309070442e-5
1889|F|Izora|15|7.927322309070442e-5
1889|F|Kizzie|15|7.927322309070442e-5
1889|F|Lollie|15|7.927322309070442e-5
1889|F|Lonie|15|7.927322309070442e-5
1889|F|Loraine|15|7.927322309070442e-5
1889|F|Margarita|15|7.927322309070442e-5
1889|F|Marietta|15|7.927322309070442e-5
1889|F|Millicent|15|7.927322309070442e-5
1889|F|Myrtis|15|7.927322309070442e-5
1889|F|Queenie|15|7.927322309070442e-5
1889|F|Robbie|15|7.927322309070442e-5
1889|F|Sena|15|7.927322309070442e-5
1889|F|Sidney|15|7.927322309070442e-5
1889|F|Signe|15|7.927322309070442e-5
1889|F|Valeria|15|7.927322309070442e-5
1889|F|Verdie|15|7.927322309070442e-5
1889|F|Aileen|14|7.398834155132413e-5
1889|F|Albertine|14|7.398834155132413e-5
1889|F|Amie|14|7.398834155132413e-5
1889|F|Camilla|14|7.398834155132413e-5
1889|F|Cathrine|14|7.398834155132413e-5
1889|F|Coral|14|7.398834155132413e-5
1889|F|Corda|14|7.398834155132413e-5
1889|F|Dillie|14|7.398834155132413e-5
1889|F|Edyth|14|7.398834155132413e-5
1889|F|Eve|14|7.398834155132413e-5
1889|F|Flo|14|7.398834155132413e-5
1889|F|Fred|14|7.398834155132413e-5
1889|F|Goldia|14|7.398834155132413e-5
1889|F|Guadalupe|14|7.398834155132413e-5
1889|F|Helga|14|7.398834155132413e-5
1889|F|Icy|14|7.398834155132413e-5
1889|F|Isa|14|7.398834155132413e-5
1889|F|Jesse|14|7.398834155132413e-5
1889|F|Madeleine|14|7.398834155132413e-5
1889|F|Malvina|14|7.398834155132413e-5
1889|F|Margarette|14|7.398834155132413e-5
1889|F|Marjory|14|7.398834155132413e-5
1889|F|Maxie|14|7.398834155132413e-5
1889|F|Monica|14|7.398834155132413e-5
1889|F|Myrta|14|7.398834155132413e-5
1889|F|Novella|14|7.398834155132413e-5
1889|F|Ossie|14|7.398834155132413e-5
1889|F|Robert|14|7.398834155132413e-5
1889|F|Rosemary|14|7.398834155132413e-5
1889|F|Rossie|14|7.398834155132413e-5
1889|F|Rubie|14|7.398834155132413e-5
1889|F|Samantha|14|7.398834155132413e-5
1889|F|Sybil|14|7.398834155132413e-5
1889|F|Vergie|14|7.398834155132413e-5
1889|F|Winona|14|7.398834155132413e-5
1889|F|Zita|14|7.398834155132413e-5
1889|F|Zoa|14|7.398834155132413e-5
1889|F|Arie|13|6.870346001194383e-5
1889|F|Betsey|13|6.870346001194383e-5
1889|F|Billie|13|6.870346001194383e-5
1889|F|Birtie|13|6.870346001194383e-5
1889|F|Clifford|13|6.870346001194383e-5
1889|F|Dell|13|6.870346001194383e-5
1889|F|Dicie|13|6.870346001194383e-5
1889|F|Ebba|13|6.870346001194383e-5
1889|F|Emelia|13|6.870346001194383e-5
1889|F|Ethelyn|13|6.870346001194383e-5
1889|F|Eulah|13|6.870346001194383e-5
1889|F|Eura|13|6.870346001194383e-5
1889|F|Fairy|13|6.870346001194383e-5
1889|F|Freida|13|6.870346001194383e-5
1889|F|Huldah|13|6.870346001194383e-5
1889|F|Ivah|13|6.870346001194383e-5
1889|F|Janette|13|6.870346001194383e-5
1889|F|Jossie|13|6.870346001194383e-5
1889|F|Lady|13|6.870346001194383e-5
1889|F|Mahala|13|6.870346001194383e-5
1889|F|Margery|13|6.870346001194383e-5
1889|F|Mercedes|13|6.870346001194383e-5
1889|F|Mettie|13|6.870346001194383e-5
1889|F|Nevada|13|6.870346001194383e-5
1889|F|Ottie|13|6.870346001194383e-5
1889|F|Paralee|13|6.870346001194383e-5
1889|F|Peggy|13|6.870346001194383e-5
1889|F|Sada|13|6.870346001194383e-5
1889|F|Thea|13|6.870346001194383e-5
1889|F|Tilda|13|6.870346001194383e-5
1889|F|Vertie|13|6.870346001194383e-5
1889|F|Zadie|13|6.870346001194383e-5
1889|F|Zelda|13|6.870346001194383e-5
1889|F|Adelle|12|6.341857847256353e-5
1889|F|Arizona|12|6.341857847256353e-5
1889|F|Arlie|12|6.341857847256353e-5
1889|F|Bobbie|12|6.341857847256353e-5
1889|F|Byrd|12|6.341857847256353e-5
1889|F|Celina|12|6.341857847256353e-5
1889|F|Deborah|12|6.341857847256353e-5
1889|F|Delphine|12|6.341857847256353e-5
1889|F|Edward|12|6.341857847256353e-5
1889|F|Emelie|12|6.341857847256353e-5
1889|F|Erie|12|6.341857847256353e-5
1889|F|Floyd|12|6.341857847256353e-5
1889|F|Garnett|12|6.341857847256353e-5
1889|F|Gay|12|6.341857847256353e-5
1889|F|Gena|12|6.341857847256353e-5
1889|F|Genie|12|6.341857847256353e-5
1889|F|Gwendolyn|12|6.341857847256353e-5
1889|F|Joyce|12|6.341857847256353e-5
1889|F|Juliana|12|6.341857847256353e-5
1889|F|Junie|12|6.341857847256353e-5
1889|F|Katheryn|12|6.341857847256353e-5
1889|F|Lelar|12|6.341857847256353e-5
1889|F|Lella|12|6.341857847256353e-5
1889|F|Leontine|12|6.341857847256353e-5
1889|F|Lotta|12|6.341857847256353e-5
1889|F|Mame|12|6.341857847256353e-5
1889|F|Minda|12|6.341857847256353e-5
1889|F|Nealie|12|6.341857847256353e-5
1889|F|Netta|12|6.341857847256353e-5
1889|F|Nita|12|6.341857847256353e-5
1889|F|Nova|12|6.341857847256353e-5
1889|F|Ova|12|6.341857847256353e-5
1889|F|Ressie|12|6.341857847256353e-5
1889|F|Roma|12|6.341857847256353e-5
1889|F|Rosia|12|6.341857847256353e-5
1889|F|Ruthie|12|6.341857847256353e-5
1889|F|Salome|12|6.341857847256353e-5
1889|F|Sigrid|12|6.341857847256353e-5
1889|F|Sofia|12|6.341857847256353e-5
1889|F|Thomas|12|6.341857847256353e-5
1889|F|Valerie|12|6.341857847256353e-5
1889|F|Vira|12|6.341857847256353e-5
1889|F|Viva|12|6.341857847256353e-5
1889|F|Zada|12|6.341857847256353e-5
1889|F|Zena|12|6.341857847256353e-5
1889|F|Adline|11|5.813369693318324e-5
1889|F|Almira|11|5.813369693318324e-5
1889|F|Attie|11|5.813369693318324e-5
1889|F|Aura|11|5.813369693318324e-5
1889|F|Celeste|11|5.813369693318324e-5
1889|F|Charlie|11|5.813369693318324e-5
1889|F|Delma|11|5.813369693318324e-5
1889|F|Delta|11|5.813369693318324e-5
1889|F|Dorcas|11|5.813369693318324e-5
1889|F|Edla|11|5.813369693318324e-5
1889|F|Edmonia|11|5.813369693318324e-5
1889|F|Elena|11|5.813369693318324e-5
1889|F|Elfrieda|11|5.813369693318324e-5
1889|F|Elisa|11|5.813369693318324e-5
1889|F|Euphemia|11|5.813369693318324e-5
1889|F|Felicia|11|5.813369693318324e-5
1889|F|Ferne|11|5.813369693318324e-5
1889|F|Francisca|11|5.813369693318324e-5
1889|F|Fronie|11|5.813369693318324e-5
1889|F|Garnet|11|5.813369693318324e-5
1889|F|Georgina|11|5.813369693318324e-5
1889|F|Golden|11|5.813369693318324e-5
1889|F|Jo|11|5.813369693318324e-5
1889|F|Juana|11|5.813369693318324e-5
1889|F|Lockie|11|5.813369693318324e-5
1889|F|Martina|11|5.813369693318324e-5
1889|F|Miranda|11|5.813369693318324e-5
1889|F|Mossie|11|5.813369693318324e-5
1889|F|Osie|11|5.813369693318324e-5
1889|F|Ottilia|11|5.813369693318324e-5
1889|F|Roxana|11|5.813369693318324e-5
1889|F|Selena|11|5.813369693318324e-5
1889|F|Suzanne|11|5.813369693318324e-5
1889|F|Therese|11|5.813369693318324e-5
1889|F|Thora|11|5.813369693318324e-5
1889|F|Tracy|11|5.813369693318324e-5
1889|F|Ula|11|5.813369693318324e-5
1889|F|Alba|10|5.2848815393802946e-5
1889|F|Alicia|10|5.2848815393802946e-5
1889|F|Altie|10|5.2848815393802946e-5
1889|F|Alyce|10|5.2848815393802946e-5
1889|F|Andrea|10|5.2848815393802946e-5
1889|F|Annabell|10|5.2848815393802946e-5
1889|F|Audie|10|5.2848815393802946e-5
1889|F|Beaulah|10|5.2848815393802946e-5
1889|F|Berdie|10|5.2848815393802946e-5
1889|F|Biddie|10|5.2848815393802946e-5
1889|F|Carry|10|5.2848815393802946e-5
1889|F|Claribel|10|5.2848815393802946e-5
1889|F|Cressie|10|5.2848815393802946e-5
1889|F|Daisey|10|5.2848815393802946e-5
1889|F|Dot|10|5.2848815393802946e-5
1889|F|Dottie|10|5.2848815393802946e-5
1889|F|Edwina|10|5.2848815393802946e-5
1889|F|Eleanore|10|5.2848815393802946e-5
1889|F|Elenor|10|5.2848815393802946e-5
1889|F|Ellar|10|5.2848815393802946e-5
1889|F|Eller|10|5.2848815393802946e-5
1889|F|Elvie|10|5.2848815393802946e-5
1889|F|Ena|10|5.2848815393802946e-5
1889|F|Erla|10|5.2848815393802946e-5
1889|F|Eugene|10|5.2848815393802946e-5
1889|F|Evalyn|10|5.2848815393802946e-5
1889|F|Fleda|10|5.2848815393802946e-5
1889|F|Florrie|10|5.2848815393802946e-5
1889|F|Helma|10|5.2848815393802946e-5
1889|F|Herma|10|5.2848815393802946e-5
1889|F|Hertha|10|5.2848815393802946e-5
1889|F|Jeanie|10|5.2848815393802946e-5
1889|F|Justine|10|5.2848815393802946e-5
1889|F|Karen|10|5.2848815393802946e-5
1889|F|Leda|10|5.2848815393802946e-5
1889|F|Love|10|5.2848815393802946e-5
1889|F|Lovina|10|5.2848815393802946e-5
1889|F|Luetta|10|5.2848815393802946e-5
1889|F|Maida|10|5.2848815393802946e-5
1889|F|Mammie|10|5.2848815393802946e-5
1889|F|Margaretha|10|5.2848815393802946e-5
1889|F|Margarett|10|5.2848815393802946e-5
1889|F|Maybell|10|5.2848815393802946e-5
1889|F|Maymie|10|5.2848815393802946e-5
1889|F|Melva|10|5.2848815393802946e-5
1889|F|Mercy|10|5.2848815393802946e-5
1889|F|Mintie|10|5.2848815393802946e-5
1889|F|Nana|10|5.2848815393802946e-5
1889|F|Nelia|10|5.2848815393802946e-5
1889|F|Nella|10|5.2848815393802946e-5
1889|F|Oliva|10|5.2848815393802946e-5
1889|F|Ozella|10|5.2848815393802946e-5
1889|F|Pinkey|10|5.2848815393802946e-5
1889|F|Retha|10|5.2848815393802946e-5
1889|F|Rosalia|10|5.2848815393802946e-5
1889|F|Rosalind|10|5.2848815393802946e-5
1889|F|Rosey|10|5.2848815393802946e-5
1889|F|Susana|10|5.2848815393802946e-5
1889|F|Tabitha|10|5.2848815393802946e-5
1889|F|Vella|10|5.2848815393802946e-5
1889|F|Verne|10|5.2848815393802946e-5
1889|F|Vernon|10|5.2848815393802946e-5
1889|F|Zillah|10|5.2848815393802946e-5
1889|F|Adelina|9|4.756393385442265e-5
1889|F|Albertina|9|4.756393385442265e-5
1889|F|Alverda|9|4.756393385442265e-5
1889|F|Alverta|9|4.756393385442265e-5
1889|F|Ana|9|4.756393385442265e-5
1889|F|Ardelia|9|4.756393385442265e-5
1889|F|Arline|9|4.756393385442265e-5
1889|F|Arthur|9|4.756393385442265e-5
1889|F|Augustine|9|4.756393385442265e-5
1889|F|Capitola|9|4.756393385442265e-5
1889|F|Carmelita|9|4.756393385442265e-5
1889|F|Celesta|9|4.756393385442265e-5
1889|F|Celestia|9|4.756393385442265e-5
1889|F|Chessie|9|4.756393385442265e-5
1889|F|Daisie|9|4.756393385442265e-5
1889|F|Daphne|9|4.756393385442265e-5
1889|F|Dellie|9|4.756393385442265e-5
1889|F|Donia|9|4.756393385442265e-5
1889|F|Elta|9|4.756393385442265e-5
1889|F|Ernest|9|4.756393385442265e-5
1889|F|Fronia|9|4.756393385442265e-5
1889|F|Gene|9|4.756393385442265e-5
1889|F|Gretta|9|4.756393385442265e-5
1889|F|Henriette|9|4.756393385442265e-5
1889|F|Jessica|9|4.756393385442265e-5
1889|F|Johnie|9|4.756393385442265e-5
1889|F|Lala|9|4.756393385442265e-5
1889|F|Lanie|9|4.756393385442265e-5
1889|F|Lavada|9|4.756393385442265e-5
1889|F|Leana|9|4.756393385442265e-5
1889|F|Lillis|9|4.756393385442265e-5
1889|F|Lota|9|4.756393385442265e-5
1889|F|Louis|9|4.756393385442265e-5
1889|F|Lulah|9|4.756393385442265e-5
1889|F|Magdalen|9|4.756393385442265e-5
1889|F|Marvel|9|4.756393385442265e-5
1889|F|Metta|9|4.756393385442265e-5
1889|F|Monnie|9|4.756393385442265e-5
1889|F|Noemie|9|4.756393385442265e-5
1889|F|Pheobe|9|4.756393385442265e-5
1889|F|Rosy|9|4.756393385442265e-5
1889|F|Theodosia|9|4.756393385442265e-5
1889|F|Tilla|9|4.756393385442265e-5
1889|F|Tishie|9|4.756393385442265e-5
1889|F|Verona|9|4.756393385442265e-5
1889|F|Walter|9|4.756393385442265e-5
1889|F|Zenobia|9|4.756393385442265e-5
1889|F|Zettie|9|4.756393385442265e-5
1889|F|Abby|8|4.227905231504236e-5
1889|F|Aggie|8|4.227905231504236e-5
1889|F|Alphonsine|8|4.227905231504236e-5
1889|F|Amber|8|4.227905231504236e-5
1889|F|Anner|8|4.227905231504236e-5
1889|F|Arkie|8|4.227905231504236e-5
1889|F|Arminta|8|4.227905231504236e-5
1889|F|Azzie|8|4.227905231504236e-5
1889|F|Cammie|8|4.227905231504236e-5
1889|F|Carlotta|8|4.227905231504236e-5
1889|F|Cinda|8|4.227905231504236e-5
1889|F|Clotilde|8|4.227905231504236e-5
1889|F|Doshia|8|4.227905231504236e-5
1889|F|Doshie|8|4.227905231504236e-5
1889|F|Drucilla|8|4.227905231504236e-5
1889|F|Drusilla|8|4.227905231504236e-5
1889|F|Easter|8|4.227905231504236e-5
1889|F|Elaine|8|4.227905231504236e-5
1889|F|Eldora|8|4.227905231504236e-5
1889|F|Elgie|8|4.227905231504236e-5
1889|F|Ema|8|4.227905231504236e-5
1889|F|Emaline|8|4.227905231504236e-5
1889|F|Enid|8|4.227905231504236e-5
1889|F|Ether|8|4.227905231504236e-5
1889|F|Euna|8|4.227905231504236e-5
1889|F|Evalena|8|4.227905231504236e-5
1889|F|Eveline|8|4.227905231504236e-5
1889|F|Exie|8|4.227905231504236e-5
1889|F|Filomena|8|4.227905231504236e-5
1889|F|Florance|8|4.227905231504236e-5
1889|F|Frederica|8|4.227905231504236e-5
1889|F|Fredericka|8|4.227905231504236e-5
1889|F|Gregoria|8|4.227905231504236e-5
1889|F|Gunda|8|4.227905231504236e-5
1889|F|Hildur|8|4.227905231504236e-5
1889|F|Imo|8|4.227905231504236e-5
1889|F|Jeffie|8|4.227905231504236e-5
1889|F|Josefina|8|4.227905231504236e-5
1889|F|Josiephine|8|4.227905231504236e-5
1889|F|Justina|8|4.227905231504236e-5
1889|F|Lannie|8|4.227905231504236e-5
1889|F|Laurie|8|4.227905231504236e-5
1889|F|Laverne|8|4.227905231504236e-5
1889|F|Lea|8|4.227905231504236e-5
1889|F|Leaner|8|4.227905231504236e-5
1889|F|Leo|8|4.227905231504236e-5
1889|F|Lidie|8|4.227905231504236e-5
1889|F|Loretto|8|4.227905231504236e-5
1889|F|Lu|8|4.227905231504236e-5
1889|F|Manuela|8|4.227905231504236e-5
1889|F|Margarete|8|4.227905231504236e-5
1889|F|Media|8|4.227905231504236e-5
1889|F|Mell|8|4.227905231504236e-5
1889|F|Mima|8|4.227905231504236e-5
1889|F|Nathalie|8|4.227905231504236e-5
1889|F|Nelda|8|4.227905231504236e-5
1889|F|Noma|8|4.227905231504236e-5
1889|F|Odelia|8|4.227905231504236e-5
1889|F|Olevia|8|4.227905231504236e-5
1889|F|Omie|8|4.227905231504236e-5
1889|F|Orrie|8|4.227905231504236e-5
1889|F|Penelope|8|4.227905231504236e-5
1889|F|Philomene|8|4.227905231504236e-5
1889|F|Ramona|8|4.227905231504236e-5
1889|F|Sibyl|8|4.227905231504236e-5
1889|F|Texanna|8|4.227905231504236e-5
1889|F|Thekla|8|4.227905231504236e-5
1889|F|Tinnie|8|4.227905231504236e-5
1889|F|Unknown|8|4.227905231504236e-5
1889|F|Vannie|8|4.227905231504236e-5
1889|F|Vashti|8|4.227905231504236e-5
1889|F|Venie|8|4.227905231504236e-5
1889|F|Wilhelmine|8|4.227905231504236e-5
1889|F|Willia|8|4.227905231504236e-5
1889|F|Zela|8|4.227905231504236e-5
1889|F|Adelene|7|3.699417077566206e-5
1889|F|Ader|7|3.699417077566206e-5
1889|F|Albertha|7|3.699417077566206e-5
1889|F|Alla|7|3.699417077566206e-5
1889|F|Almeta|7|3.699417077566206e-5
1889|F|Anabel|7|3.699417077566206e-5
1889|F|Angelita|7|3.699417077566206e-5
1889|F|Armina|7|3.699417077566206e-5
1889|F|Arra|7|3.699417077566206e-5
1889|F|Ary|7|3.699417077566206e-5
1889|F|Aurora|7|3.699417077566206e-5
1889|F|Bama|7|3.699417077566206e-5
1889|F|Ben|7|3.699417077566206e-5
1889|F|Cannie|7|3.699417077566206e-5
1889|F|Cara|7|3.699417077566206e-5
1889|F|Cathern|7|3.699417077566206e-5
1889|F|Clemma|7|3.699417077566206e-5
1889|F|Cloe|7|3.699417077566206e-5
1889|F|Crystal|7|3.699417077566206e-5
1889|F|Dallie|7|3.699417077566206e-5
1889|F|Dee|7|3.699417077566206e-5
1889|F|Delcie|7|3.699417077566206e-5
1889|F|Dellar|7|3.699417077566206e-5
1889|F|Denise|7|3.699417077566206e-5
1889|F|Dossie|7|3.699417077566206e-5
1889|F|Earlie|7|3.699417077566206e-5
1889|F|Edrie|7|3.699417077566206e-5
1889|F|Ela|7|3.699417077566206e-5
1889|F|Eleonore|7|3.699417077566206e-5
1889|F|Elia|7|3.699417077566206e-5
1889|F|Ellena|7|3.699417077566206e-5
1889|F|Ellis|7|3.699417077566206e-5
1889|F|Elmire|7|3.699417077566206e-5
1889|F|Elsia|7|3.699417077566206e-5
1889|F|Emogene|7|3.699417077566206e-5
1889|F|Eudora|7|3.699417077566206e-5
1889|F|Evaline|7|3.699417077566206e-5
1889|F|Ever|7|3.699417077566206e-5
1889|F|Florene|7|3.699417077566206e-5
1889|F|Forrest|7|3.699417077566206e-5
1889|F|Gerda|7|3.699417077566206e-5
1889|F|Gertha|7|3.699417077566206e-5
1889|F|Glenn|7|3.699417077566206e-5
1889|F|Hessie|7|3.699417077566206e-5
1889|F|Ima|7|3.699417077566206e-5
1889|F|Irena|7|3.699417077566206e-5
1889|F|Izetta|7|3.699417077566206e-5
1889|F|Jeannie|7|3.699417077566206e-5
1889|F|Jessamine|7|3.699417077566206e-5
1889|F|Joseph|7|3.699417077566206e-5
1889|F|Juliet|7|3.699417077566206e-5
1889|F|Juliette|7|3.699417077566206e-5
1889|F|Kay|7|3.699417077566206e-5
1889|F|Lattie|7|3.699417077566206e-5
1889|F|Lavenia|7|3.699417077566206e-5
1889|F|Laverna|7|3.699417077566206e-5
1889|F|Letty|7|3.699417077566206e-5
1889|F|Leva|7|3.699417077566206e-5
1889|F|Lilah|7|3.699417077566206e-5
1889|F|Lilia|7|3.699417077566206e-5
1889|F|Lilie|7|3.699417077566206e-5
1889|F|Liller|7|3.699417077566206e-5
1889|F|Lillia|7|3.699417077566206e-5
1889|F|Lissie|7|3.699417077566206e-5
1889|F|Litha|7|3.699417077566206e-5
1889|F|Littie|7|3.699417077566206e-5
1889|F|Mabell|7|3.699417077566206e-5
1889|F|Mahalie|7|3.699417077566206e-5
1889|F|Mandie|7|3.699417077566206e-5
1889|F|Melanie|7|3.699417077566206e-5
1889|F|Minnette|7|3.699417077566206e-5
1889|F|Montie|7|3.699417077566206e-5
1889|F|Mozelle|7|3.699417077566206e-5
1889|F|Myrle|7|3.699417077566206e-5
1889|F|Myrtice|7|3.699417077566206e-5
1889|F|Nanie|7|3.699417077566206e-5
1889|F|Nannette|7|3.699417077566206e-5
1889|F|Narcissus|7|3.699417077566206e-5
1889|F|Neola|7|3.699417077566206e-5
1889|F|Neoma|7|3.699417077566206e-5
1889|F|Nezzie|7|3.699417077566206e-5
1889|F|Nicie|7|3.699417077566206e-5
1889|F|Norah|7|3.699417077566206e-5
1889|F|Odell|7|3.699417077566206e-5
1889|F|Olie|7|3.699417077566206e-5
1889|F|Onnie|7|3.699417077566206e-5
1889|F|Orah|7|3.699417077566206e-5
1889|F|Orilla|7|3.699417077566206e-5
1889|F|Orra|7|3.699417077566206e-5
1889|F|Osa|7|3.699417077566206e-5
1889|F|Othella|7|3.699417077566206e-5
1889|F|Ouida|7|3.699417077566206e-5
1889|F|Pallie|7|3.699417077566206e-5
1889|F|Parthenia|7|3.699417077566206e-5
1889|F|Patti|7|3.699417077566206e-5
1889|F|Pennie|7|3.699417077566206e-5
1889|F|Perle|7|3.699417077566206e-5
1889|F|Pluma|7|3.699417077566206e-5
1889|F|Rene|7|3.699417077566206e-5
1889|F|Renee|7|3.699417077566206e-5
1889|F|Rosamond|7|3.699417077566206e-5
1889|F|Rozella|7|3.699417077566206e-5
1889|F|Rubye|7|3.699417077566206e-5
1889|F|Shellie|7|3.699417077566206e-5
1889|F|Silvia|7|3.699417077566206e-5
1889|F|Sweetie|7|3.699417077566206e-5
1889|F|Teckla|7|3.699417077566206e-5
1889|F|Tekla|7|3.699417077566206e-5
1889|F|Texas|7|3.699417077566206e-5
1889|F|Texie|7|3.699417077566206e-5
1889|F|Thresa|7|3.699417077566206e-5
1889|F|Trudie|7|3.699417077566206e-5
1889|F|Vassie|7|3.699417077566206e-5
1889|F|Velva|7|3.699417077566206e-5
1889|F|Vernia|7|3.699417077566206e-5
1889|F|Veva|7|3.699417077566206e-5
1889|F|Violetta|7|3.699417077566206e-5
1889|F|Virgia|7|3.699417077566206e-5
1889|F|Vista|7|3.699417077566206e-5
1889|F|Yetta|7|3.699417077566206e-5
1889|F|Zelia|7|3.699417077566206e-5
1889|F|Zelpha|7|3.699417077566206e-5
1889|F|Aida|6|3.1709289236281766e-5
1889|F|Albena|6|3.1709289236281766e-5
1889|F|Alene|6|3.1709289236281766e-5
1889|F|Allean|6|3.1709289236281766e-5
1889|F|Alvena|6|3.1709289236281766e-5
1889|F|Ammie|6|3.1709289236281766e-5
1889|F|Anice|6|3.1709289236281766e-5
1889|F|Antha|6|3.1709289236281766e-5
1889|F|Ardella|6|3.1709289236281766e-5
1889|F|Ason|6|3.1709289236281766e-5
1889|F|Becky|6|3.1709289236281766e-5
1889|F|Bina|6|3.1709289236281766e-5
1889|F|Blandina|6|3.1709289236281766e-5
1889|F|Buna|6|3.1709289236281766e-5
1889|F|Byrdie|6|3.1709289236281766e-5
1889|F|Candis|6|3.1709289236281766e-5
1889|F|Carl|6|3.1709289236281766e-5
1889|F|Cenie|6|3.1709289236281766e-5
1889|F|Cherrie|6|3.1709289236281766e-5
1889|F|Christian|6|3.1709289236281766e-5
1889|F|Christie|6|3.1709289236281766e-5
1889|F|Cleopatra|6|3.1709289236281766e-5
1889|F|Dannie|6|3.1709289236281766e-5
1889|F|Debbie|6|3.1709289236281766e-5
1889|F|Dola|6|3.1709289236281766e-5
1889|F|Dosha|6|3.1709289236281766e-5
1889|F|Dove|6|3.1709289236281766e-5
1889|F|Earle|6|3.1709289236281766e-5
1889|F|Earnestine|6|3.1709289236281766e-5
1889|F|Eathel|6|3.1709289236281766e-5
1889|F|Editha|6|3.1709289236281766e-5
1889|F|Elba|6|3.1709289236281766e-5
1889|F|Elberta|6|3.1709289236281766e-5
1889|F|Elfie|6|3.1709289236281766e-5
1889|F|Elida|6|3.1709289236281766e-5
1889|F|Elmer|6|3.1709289236281766e-5
1889|F|Elna|6|3.1709289236281766e-5
1889|F|Emmaline|6|3.1709289236281766e-5
1889|F|Enola|6|3.1709289236281766e-5
1889|F|Erin|6|3.1709289236281766e-5
1889|F|Estefana|6|3.1709289236281766e-5
1889|F|Etna|6|3.1709289236281766e-5
1889|F|Eulalia|6|3.1709289236281766e-5
1889|F|Evelina|6|3.1709289236281766e-5
1889|F|Fae|6|3.1709289236281766e-5
1889|F|Fleta|6|3.1709289236281766e-5
1889|F|Gracia|6|3.1709289236281766e-5
1889|F|Gusta|6|3.1709289236281766e-5
1889|F|Hermina|6|3.1709289236281766e-5
1889|F|Hermine|6|3.1709289236281766e-5
1889|F|Hetty|6|3.1709289236281766e-5
1889|F|Honora|6|3.1709289236281766e-5
1889|F|Honorine|6|3.1709289236281766e-5
1889|F|Idell|6|3.1709289236281766e-5
1889|F|Inda|6|3.1709289236281766e-5
1889|F|Indiana|6|3.1709289236281766e-5
1889|F|Isadora|6|3.1709289236281766e-5
1889|F|Isadore|6|3.1709289236281766e-5
1889|F|Jennette|6|3.1709289236281766e-5
1889|F|Jessye|6|3.1709289236281766e-5
1889|F|Judy|6|3.1709289236281766e-5
1889|F|Katy|6|3.1709289236281766e-5
1889|F|Laurel|6|3.1709289236281766e-5
1889|F|Leanna|6|3.1709289236281766e-5
1889|F|Leonia|6|3.1709289236281766e-5
1889|F|Leonore|6|3.1709289236281766e-5
1889|F|Lidia|6|3.1709289236281766e-5
1889|F|Loney|6|3.1709289236281766e-5
1889|F|Loula|6|3.1709289236281766e-5
1889|F|Luisa|6|3.1709289236281766e-5
